Variable:,pr
,Italy,Abruzzi,Basilicata,Calabria,Campania,Emilia-romagna,"Friuli-venezia Giulia",Lazio,Liguria,Lombardia,Marche,Molise,Piemonte,Puglia,Sardegna,Sicilia,Toscana,"Trentino-alto Adige",Umbria,"Valle D'aosta",Veneto
2077,382.59,290.43,266.25,188.32,276.42,347.12,556.53,254.49,419.59,541.61,358.11,289.82,600.44,264.77,127.03,109.80,304.11,632.42,305.57,654.60,359.56
2078,378.41,256.27,221.85,183.35,231.72,386.69,518.47,237.32,439.75,615.22,269.93,235.69,589.80,221.16,159.89,130.90,287.22,653.17,262.13,696.22,396.91
2079,416.32,298.12,245.33,158.21,269.52,484.77,618.98,298.43,475.99,643.92,328.69,315.56,626.02,277.03,167.66,90.32,369.07,667.78,321.52,679.42,487.27
2080,391.56,281.43,294.17,227.38,302.41,391.09,554.36,268.63,436.35,562.88,289.96,307.08,551.82,310.87,198.07,125.18,324.52,610.56,278.74,581.96,482.91
2081,404.42,326.47,249.15,167.35,266.71,387.89,596.09,292.00,420.02,625.22,311.51,318.79,581.92,307.70,104.01,82.46,289.82,695.56,293.19,660.78,509.84
2082,379.48,291.31,205.12,152.22,246.81,383.88,577.05,280.05,423.40,583.58,320.06,284.87,552.29,235.06,136.97,77.76,307.20,622.78,302.74,636.33,446.35
2083,377.33,266.41,263.92,180.78,260.33,399.40,550.00,233.10,464.73,607.71,311.41,246.99,587.16,257.66,139.91,98.28,301.48,607.12,265.84,625.93,365.73
2084,360.94,251.95,219.78,166.76,224.41,363.16,506.13,231.26,374.59,546.82,277.77,229.65,513.06,235.43,133.65,103.28,286.59,615.50,269.28,638.81,419.86
2085,345.12,259.12,228.22,191.56,253.27,349.56,516.72,256.75,351.33,476.66,305.62,266.35,499.69,235.20,145.35,93.17,294.45,504.20,284.69,626.65,347.67
2086,377.80,276.45,286.47,175.07,296.41,438.83,554.79,279.68,463.36,566.90,276.37,308.24,550.36,292.37,121.03,94.14,337.09,591.21,298.27,620.59,454.07
2087,379.81,275.13,247.42,163.71,271.12,356.20,530.61,253.55,421.10,615.06,302.89,269.21,623.12,245.55,123.28,67.08,308.79,630.93,285.81,769.65,437.64
2088,380.46,287.56,204.52,114.80,240.63,378.71,588.54,265.58,385.25,559.47,347.33,265.34,581.60,212.72,145.25,61.05,327.04,693.94,329.35,680.24,443.58
2089,411.54,288.34,299.38,207.67,306.64,420.46,579.86,313.05,436.43,594.91,329.13,322.49,551.07,305.92,152.93,120.67,354.14,684.55,341.44,586.24,506.96
2090,405.74,277.95,202.53,147.61,223.82,456.29,593.80,253.08,469.14,638.02,331.13,270.43,613.85,250.37,139.59,77.95,318.96,719.39,285.07,708.29,462.37
2091,348.32,228.25,207.96,153.14,223.66,362.50,537.55,229.43,358.82,487.89,292.44,244.64,482.50,230.26,116.51,111.75,288.63,625.77,271.49,516.47,444.35
2092,385.93,268.31,215.62,168.07,225.22,406.07,574.23,236.13,442.99,594.95,304.18,249.90,571.49,244.41,151.40,113.18,313.75,671.97,282.58,633.10,416.88
2093,344.54,210.86,216.49,133.61,220.34,334.49,532.47,222.10,381.42,548.84,260.99,222.97,545.38,190.45,110.62,71.84,292.46,644.78,259.56,649.01,388.74
2094,349.58,269.76,255.84,194.19,253.33,331.73,497.75,245.30,355.89,509.43,276.04,267.48,472.31,275.99,178.93,109.41,260.84,548.72,261.16,548.96,358.18
2095,388.07,231.34,198.41,145.94,211.54,405.27,571.28,235.53,458.83,648.58,270.60,228.45,605.88,226.34,141.59,62.81,316.45,718.07,257.53,677.55,449.60
2096,312.50,219.97,186.22,137.16,210.43,327.50,460.72,210.59,343.68,469.81,246.19,227.31,447.67,195.89,120.48,91.39,277.45,536.16,239.07,521.67,364.82
2097,353.06,235.75,189.34,104.91,201.45,370.08,542.50,201.82,418.74,593.17,274.60,229.13,550.55,222.97,112.52,60.39,273.06,637.92,243.18,630.14,405.92
2098,326.60,223.31,205.13,137.45,205.06,326.68,498.19,179.69,377.78,521.90,260.93,201.47,524.12,215.53,90.44,79.25,214.04,609.38,205.32,612.65,306.47
2099,318.70,167.44,132.48,92.97,136.82,331.32,555.51,127.60,364.10,551.30,207.29,149.39,504.04,143.80,86.85,50.79,205.20,661.86,165.13,569.52,418.76
2100,363.88,252.02,236.48,108.02,250.63,330.29,552.79,234.31,384.80,556.22,265.88,272.82,561.02,241.49,108.88,63.75,284.69,671.74,267.68,672.09,359.32
